dataset	Alasoo_2018.macrophage_IFNg	Alasoo_2018.macrophage_IFNg+Salmonella	Alasoo_2018.macrophage_naive	Alasoo_2018.macrophage_Salmonella	BLUEPRINT_PE.T-cell	BLUEPRINT_SE.monocyte	BLUEPRINT_SE.neutrophil	BrainSeq.brain	FUSION.adipose_naive	FUSION.muscle_naive	GENCORD.fibroblast	GENCORD.LCL	GENCORD.T-cell	GEUVADIS.LCL	GTEx.adipose_subcutaneous	GTEx.adipose_visceral	GTEx.adrenal_gland	GTEx.artery_aorta	GTEx.artery_coronary	GTEx.artery_tibial	GTEx.blood	GTEx.brain_amygdala	GTEx.brain_anterior_cingulate_cortex	GTEx.brain_caudate	GTEx.brain_cerebellar_hemisphere	GTEx.brain_cerebellum	GTEx.brain_cortex	GTEx.brain_frontal_cortex	GTEx.brain_hippocampus	GTEx.brain_hypothalamus	GTEx.brain_nucleus_accumbens	GTEx.brain_putamen	GTEx.brain_spinal_cord	GTEx.brain_substantia_nigra	GTEx.breast	GTEx.colon_sigmoid	GTEx.colon_transverse	GTEx.esophagus_gej	GTEx.esophagus_mucosa	GTEx.esophagus_muscularis	GTEx.fibroblast	GTEx.heart_atrial_appendage	GTEx.heart_left_ventricle	GTEx.LCL	GTEx.liver	GTEx.lung	GTEx.minor_salivary_gland	GTEx.muscle	GTEx.nerve_tibial	GTEx.ovary	GTEx.pancreas	GTEx.pituitary	GTEx.prostate	GTEx.skin_not_sun_exposed	GTEx.skin_sun_exposed	GTEx.small_intestine	GTEx.spleen	GTEx.stomach	GTEx.testis	GTEx.thyroid	GTEx.uterus	GTEx.vagina	HipSci.iPSC	Lepik_2017.blood	Nedelec_2016.macrophage_Listeria	Nedelec_2016.macrophage_naive	Nedelec_2016.macrophage_Salmonella	Quach_2016.monocyte_IAV	Quach_2016.monocyte_LPS	Quach_2016.monocyte_naive	Quach_2016.monocyte_Pam3CSK4	Quach_2016.monocyte_R848	ROSMAP.brain_naive	Schmiedel_2018.B-cell_naive	Schmiedel_2018.CD4_T-cell_anti-CD3-CD28	Schmiedel_2018.CD4_T-cell_naive	Schmiedel_2018.CD8_T-cell_anti-CD3-CD28	Schmiedel_2018.CD8_T-cell_naive	Schmiedel_2018.monocyte_CD16_naive	Schmiedel_2018.monocyte_naive	Schmiedel_2018.NK-cell_naive	Schmiedel_2018.Tfh_memory	Schmiedel_2018.Th1-17_memory	Schmiedel_2018.Th17_memory	Schmiedel_2018.Th1_memory	Schmiedel_2018.Th2_memory	Schmiedel_2018.Treg_memory	Schmiedel_2018.Treg_naive	Schwartzentruber_2018.sensory_neuron	TwinsUK.blood	TwinsUK.fat	TwinsUK.LCL	TwinsUK.skin	van_de_Bunt_2015.pancreatic_islet
GTEx.prostate	0.2043879928064633	0.17916571962288377	0.2243365019153709	0.19253259040892362	0.2876634483477824	0.2705413640673585	0.17699169370158271	0.34077506532264257	0.3893233581044207	0.30812950836677605	0.2843494421808435	0.271362447144389	0.311379410993877	0.281524256993845	0.49877468655281076	0.48459802893906473	0.4428508273952259	0.47498202886404006	0.4627263065529827	0.4816989643290112	0.32252068838743864	0.32199042662739485	0.33813359704579077	0.36908533536623683	0.3378535567023223	0.3652710534374246	0.37306133743927483	0.3512783538564414	0.3433840265665136	0.34698885335705315	0.3587827777750911	0.35483724627091634	0.3312791899626686	0.3106616542089268	0.499930977399269	0.4936340004367568	0.49793505407296573	0.48722707469974186	0.47577958285538713	0.5160521167930189	0.3883840818348736	0.45232590530283423	0.4380901093884736	0.2892389625747952	0.36125183203751177	0.5071993294531232	0.397261919820748	0.39226212189835097	0.5107737728751497	0.4129364556279815	0.41733450513782483	0.43261458927683494	1	0.46180779540385775	0.4737149883498581	0.45090430870966564	0.43922256248341474	0.49299004825849774	0.3831028767109478	0.518397333484227	0.4096809344713666	0.414275601698286	0.2458153688479215	0.297003129460685	0.23475717914594157	0.2545252490170154	0.21664474003045064	0.2150660426490103	0.22668942774255071	0.24905409615280766	0.22813242426945413	0.2153202467432035	0.3504006697917324	0.2610613344699168	0.24516570195268778	0.28385135005523765	0.2457845125091142	0.2861256962420079	0.25749281545693514	0.26382478872128445	0.26739949599219553	0.2797960889124171	0.281663869438316	0.2792435448009197	0.27773820586251696	0.27897390238775543	0.27737835797148214	0.2886552323438043	0.22979239609206914	0.2866715949417724	0.4094134317203677	0.2941491948477087	0.43195557855113936	0.29662686393184196
GTEx.skin_not_sun_exposed	0.23272903393178554	0.2023442478554678	0.24578267712388885	0.2197553312274352	0.3145033726892705	0.3054677822209074	0.20157588872275461	0.34632300022158613	0.4307653401477609	0.3465683524540567	0.30847741208700163	0.30320217209941897	0.3486298469478052	0.32333157581735267	0.555407761497648	0.5230847341142009	0.44352687202682917	0.4921866025378247	0.46620864614269	0.5068762092923125	0.3578576200147555	0.3236117637266804	0.336319465370334	0.3768407579898453	0.3488422082310585	0.37100565346100356	0.3687057051501465	0.3580816771280553	0.3404599247541925	0.34696765327391194	0.36501744037220146	0.36106276099759543	0.3308143357789152	0.3225141513871171	0.5417224887317647	0.49156572025155204	0.5055838333905568	0.4953782165189263	0.567549295083649	0.5211670964958925	0.42915204509895544	0.4776241076482595	0.45454647080574745	0.32710659622087934	0.3717052417076789	0.5250189855436905	0.4470970699927677	0.43995255213443885	0.5376699316953139	0.4163160753314878	0.4454595724622211	0.4264724868670318	0.46180779540385775	1	0.7049782216192128	0.4536387060901156	0.4439085083801647	0.49359164018154167	0.3752805317487183	0.5247691521993413	0.4225754730558493	0.465361888773892	0.2773638487989957	0.33292768995710637	0.2691331895977329	0.29208335943952424	0.24816554025062768	0.24053366192616762	0.2506906297690806	0.27732203276946005	0.2512085962594659	0.2385362879843963	0.3529064183084693	0.28485250055409983	0.2651211509587416	0.31232670321541284	0.27983721779506737	0.31197753096337477	0.2873658223048393	0.2961132062027576	0.29415755135285804	0.3159958884254498	0.3176078410866184	0.31779814042902355	0.31210813860168285	0.3128805928377201	0.3162005366820926	0.31479271451212193	0.24569561119619027	0.32135547764515915	0.4507129048516905	0.32799650812989045	0.5927424691952816	0.3073830909052716
GTEx.skin_sun_exposed	0.24287471285031872	0.21363747401180344	0.255353885686738	0.22984259900975865	0.31839791638956194	0.312603187728095	0.20930872084605315	0.3540610379967785	0.4495525793976432	0.35354938977498207	0.3199811922767617	0.30865331845368155	0.35313041252432514	0.32026023488267896	0.5922617854256035	0.5291110335298751	0.4463132433141691	0.5106284341281287	0.47586834146280355	0.5374708854892959	0.3667818441849941	0.32908284274350486	0.3413198332925782	0.3876066796280382	0.35260522253195403	0.37614185645703013	0.3772173894777214	0.3646465648666616	0.34996151982482415	0.35362661974194665	0.3755622885878768	0.3655515222896292	0.33813478864083946	0.32731389835085756	0.5520807834505121	0.4982991645566274	0.5150686609107409	0.500581891471299	0.5750687231772627	0.537485253007659	0.4444790011580504	0.4832172001898663	0.4703429899074084	0.32680759302722057	0.37699692189163203	0.5390343131322681	0.4566780777414607	0.4566672258710796	0.5629687354080612	0.42146479829999595	0.4446994063332354	0.42919579819280923	0.4737149883498581	0.7049782216192128	1	0.45244227931514175	0.44271639803060947	0.5056040236564103	0.3828941190132369	0.5333161294475893	0.42596698570091834	0.47951230126118327	0.27950194775581255	0.3426179733160789	0.2757763616754338	0.29800601951555344	0.2559141549432309	0.24360646902859054	0.2544000850712457	0.27841629578315114	0.2571799281491588	0.24401811999486536	0.36694877796756636	0.28740935057982797	0.27220559600577576	0.3165587705696072	0.27910743979636676	0.3122912324146671	0.29356318764715716	0.30459669732482203	0.29871072009489147	0.31817058344386573	0.3210125704662264	0.3222856849965564	0.3151617601982469	0.3146443458039731	0.31872157585269234	0.3194390511513116	0.25123518892371094	0.32704541849655394	0.46905608828558665	0.33264124258991784	0.617327237352567	0.31467147510032834
GTEx.small_intestine	0.230293181149622	0.19480384908191328	0.23949046917133673	0.2143468924282632	0.32380081959437707	0.3079213025123845	0.20036626212971886	0.3227697081369358	0.38910946841189886	0.3042003781844845	0.28451643479082733	0.3111258852935816	0.37065168355228517	0.32244355327731167	0.49833032283620554	0.4938206913930329	0.43062084993579536	0.469233438471731	0.44986924612942364	0.4636988880697539	0.36181922394734684	0.30137479142964413	0.30784513640509736	0.34659917106446236	0.31805295069777406	0.33763168024697443	0.33982216162532775	0.3202058989301037	0.31512638329755227	0.32563791687349136	0.32752888034314065	0.32303595937117785	0.31741403186244954	0.30298457458619177	0.4899357316576857	0.5062641962455108	0.5699310563186966	0.4866439565206177	0.47527685406558906	0.5015049886814337	0.38299252741562	0.4431801756079965	0.42125075419801306	0.33526850397368557	0.36645835925308273	0.5117047032146971	0.40163091253077615	0.3871701279541355	0.5002251149406015	0.40065976231207834	0.41938521867812545	0.38821549975359804	0.45090430870966564	0.4536387060901156	0.45244227931514175	1	0.48573483747773094	0.5134557032399584	0.3489729615821318	0.49786957479484667	0.41144219955691674	0.4055840449707259	0.24652012450830188	0.3486523814143059	0.25810538403876726	0.27945463309866575	0.2331480818778682	0.24231308289587133	0.25224468974835174	0.2743873967608529	0.2516980415432851	0.23528038243944482	0.32955221939025414	0.29824253005237716	0.27943457470906835	0.3149038974710836	0.27989197220757295	0.31890445701840764	0.2919050388749347	0.2958801819335903	0.2918038255710484	0.31792379085491745	0.3160285990534518	0.3210001120074777	0.3185781455068209	0.30822384002121045	0.3180387789560029	0.319756159809763	0.22450715588183184	0.3373685254730401	0.41039144685100876	0.3324912620168254	0.41550784850342526	0.28572370649726225
GTEx.spleen	0.2638086167667121	0.22109019448327816	0.27641236665643215	0.2359495999986799	0.36223969904738956	0.38451181202266277	0.2692935025591052	0.3302281619391855	0.4159430606119213	0.3144637170187101	0.28786309856806974	0.3487026927812794	0.411238106733444	0.3636113660111809	0.5075890879609338	0.49915338485216404	0.44418724570988244	0.4737396822427722	0.4561555900257698	0.45616900223062645	0.48337825866326783	0.3070882524922141	0.31771304895686026	0.3444008276357612	0.32675191599891074	0.346758397800875	0.3476799889358148	0.3314991111495551	0.3184322133152613	0.32503265093052786	0.32919948410897726	0.3324397611116452	0.32576321270692993	0.2994127523269022	0.47541128340877886	0.45732896810913287	0.49522976840104055	0.4498717620728155	0.4624370289373551	0.4847035882968869	0.39735351005355474	0.44104390857632825	0.4338488473342811	0.3720355865979437	0.3774496972230495	0.5495795185361974	0.3816721009873194	0.38642018318483123	0.49380281773031165	0.4037110054636067	0.42082455767184584	0.39061227905489193	0.43922256248341474	0.4439085083801647	0.44271639803060947	0.48573483747773094	1	0.4788570947527747	0.3440401469516338	0.5022365560776688	0.402763494766559	0.3972500129603901	0.24346456226320243	0.4467176937423264	0.3017063144345194	0.33453812297355945	0.2751954772958904	0.29954879541968604	0.31211485445658366	0.34096723780761756	0.30575510047974686	0.287443933265885	0.3416842517692154	0.3422987981722253	0.304189347651489	0.35225664021618647	0.3190543935668665	0.35827824706344663	0.3614958014032542	0.3652049053941073	0.34223909035502253	0.3555350628907233	0.35531443647211075	0.35745018051367095	0.35289835291456517	0.35163133950059755	0.3603174312443541	0.35733723300896103	0.21285819528485622	0.42928098923162816	0.415906329837231	0.3788430878331618	0.4072013726226258	0.27934873237371327
GTEx.stomach	0.24413271160075073	0.20842390844211295	0.25708448856391847	0.22369867736483828	0.3212206937213302	0.31751510947891365	0.20237992596100987	0.35590770153098217	0.43774213080919927	0.34889196440465003	0.32012627149699185	0.3102208791681817	0.36360577095804775	0.3320755688746552	0.5511800303941881	0.5415563868295322	0.48894472174878867	0.5326398997925849	0.49801391847274157	0.5295035725394148	0.3710329074965224	0.33056728686233533	0.34804654554417663	0.38404255081196725	0.34726155937933606	0.36604197750376344	0.370992143843113	0.36450220179438253	0.3494589364316506	0.3541207986205741	0.3678747260200736	0.36631170664305257	0.3481397336584255	0.3214587467406991	0.5366229464729259	0.5461028743941698	0.5874596429249104	0.5395150493134401	0.5297389340093267	0.5813226570147766	0.4266452607981704	0.49861869576852813	0.4902319169111233	0.33492818179743183	0.4087211019640939	0.5538554437393034	0.43026484492650846	0.4454481453431325	0.5413929044879721	0.44830276295781857	0.5020618291258092	0.43153782935994395	0.49299004825849774	0.49359164018154167	0.5056040236564103	0.5134557032399584	0.4788570947527747	1	0.38971818036017797	0.5531874731633679	0.45710522947568355	0.45396267307570476	0.2747639565890103	0.34696713384899314	0.2754026725282277	0.3046388597011252	0.25094183897840106	0.2500720781786852	0.26410028661914503	0.28417354501844544	0.26476346856168015	0.24632073098614102	0.3634637852105283	0.2817248555743298	0.27543351723464926	0.30960305276048555	0.28230391910090175	0.31374001179384847	0.29264635812129286	0.30048624720570793	0.29622530501627115	0.31191137557203047	0.3101109797210688	0.31982939427401524	0.3095461855279043	0.3069586948560241	0.31165729901304795	0.3095721366142559	0.24948733760816522	0.3256588842523924	0.45750647249610277	0.3311244411942372	0.4556603173833098	0.32928958901633926
GTEx.testis	0.18347350757327893	0.15519521918414547	0.19616361384797043	0.16688754601231717	0.23139481961635838	0.22601655713225044	0.15899210787099735	0.313104402538647	0.32539118863275013	0.26832884215061975	0.24405581463540602	0.24183219567213032	0.26260829326484214	0.2545917642470189	0.4043463385529294	0.3839954705502827	0.37211616123873276	0.38006347380113903	0.36335606824955774	0.3937572639370246	0.269679732424955	0.2974624047470691	0.30019945507933576	0.3381726977565631	0.2965165256356955	0.31872224383873105	0.33518042549474397	0.32546654330256736	0.3096505377825207	0.31507566202401294	0.3310546994632493	0.3235743925622427	0.28796959219222706	0.28497411445799004	0.4003022745263397	0.3852577528647025	0.3855220729289808	0.38853625850324236	0.3720963080724466	0.41387566535727915	0.3351095205291557	0.37786267843402377	0.3688637450389618	0.26071045003529403	0.2999034491708352	0.4037232510187688	0.3125458537413277	0.34671686515870836	0.4165661214779684	0.34310340569168957	0.34575656312080494	0.36435788089903026	0.3831028767109478	0.3752805317487183	0.3828941190132369	0.3489729615821318	0.3440401469516338	0.38971818036017797	1	0.41662977346438673	0.33072598736540054	0.3186226094696287	0.23927106793700445	0.2496736521395826	0.2069254309429041	0.22466870494671695	0.19125228401198494	0.194015737543039	0.19723655817489905	0.2122427443352722	0.19806103037783832	0.19129290048581024	0.3141203809220404	0.21919903688522255	0.20631886538266428	0.23160283782775865	0.20993553894719455	0.23588252584957214	0.2172279313802274	0.22168891523523407	0.22113330836777095	0.2288820293888453	0.22833317618369633	0.22942458450401754	0.2232849068341572	0.22257289785221196	0.23287112153855044	0.2291591497987822	0.2099169010447879	0.23734284796003677	0.3399139905480672	0.26120590216918094	0.3492460955454448	0.2496996525371507
GTEx.thyroid	0.23828498523479752	0.20332802974421427	0.2471222063273245	0.22008443062752536	0.33929421987756964	0.3195157791474312	0.21259170757318857	0.38872815640900193	0.46060042717718624	0.3647502627513468	0.3124719624078663	0.3165304744681032	0.37027092399312195	0.32513692297455893	0.5858500667056644	0.5712708358918992	0.5019280092855515	0.5436493597644514	0.5250192862113062	0.5522712582593245	0.38736044923521795	0.36597704675427956	0.3769065447798814	0.4247429214731021	0.3909800104646881	0.4180830269887207	0.41600333022326863	0.4008620687601855	0.3829977968206072	0.39864634174329816	0.40483751567635057	0.40372752224862063	0.373515603972888	0.3573519173805587	0.5745192044216805	0.5288804671314604	0.5466583579973511	0.5306293027681059	0.5237785565992942	0.5774256290484954	0.43374577646183654	0.5289169986400574	0.517152262483583	0.3365038857275923	0.41387952442451814	0.5971563537185783	0.4427494022904478	0.4621901712344396	0.5877510193292855	0.4760055121810523	0.48642128764587583	0.49493962908017886	0.518397333484227	0.5247691521993413	0.5333161294475893	0.49786957479484667	0.5022365560776688	0.5531874731633679	0.41662977346438673	1	0.4750421955501859	0.46335712521172234	0.272175119563558	0.3512611435398393	0.27259883236206756	0.2971680427561011	0.24736886583766313	0.2509090545220271	0.26075009991447523	0.288710259789268	0.2620924126276626	0.24443920465023544	0.40000620673709186	0.3058571325677656	0.28948526441917594	0.3332761628723111	0.30059175692752166	0.3334561466086797	0.29603993038911647	0.3101577351449687	0.30903707603129443	0.32611267842555436	0.3299046601178902	0.3287407676787528	0.32921156106996885	0.3240537473101985	0.32585521591873295	0.32894283762073756	0.25695190059876505	0.337889078751653	0.4813299258932705	0.3384389206411023	0.48493641679610683	0.33340074299056716
GTEx.uterus	0.1952601724666584	0.16602582116857786	0.20683645157741215	0.18039997478251346	0.27042208994708916	0.25902085310424233	0.17146203972508653	0.3322506755215179	0.3761446500434229	0.3017388125415896	0.28129031732341686	0.25812308925475747	0.3048833052846811	0.26440707960565435	0.49265109595683265	0.4756192332334667	0.42218046144761756	0.4833888604244649	0.4596487339572817	0.4856436897731469	0.30534701968197614	0.3111814260415391	0.3233768159429315	0.35227898747770475	0.32283616263150866	0.34571694525465835	0.34960913065615984	0.3366589476192364	0.32626027483372527	0.32998419085058495	0.33572947104092116	0.3380959052905532	0.3201848110478486	0.30260974467000823	0.47648818468748294	0.4846843411686263	0.45850153569172575	0.4685123559060456	0.4251076519554417	0.505861798766679	0.38090030649850687	0.44782379577026615	0.43616624197104636	0.2774873647897482	0.330068477248613	0.4697745675420199	0.3642700838482905	0.3870194975155242	0.5032105476216806	0.5058779805075518	0.3846048158107964	0.3967903557489208	0.4096809344713666	0.4225754730558493	0.42596698570091834	0.41144219955691674	0.402763494766559	0.45710522947568355	0.33072598736540054	0.4750421955501859	1	0.4678338115332145	0.22194294349314633	0.27716056469683076	0.22339030926927433	0.24920789583718472	0.20577511909271015	0.20660903080952825	0.2214945859289596	0.24060712427939815	0.22338559298871571	0.20912738950456994	0.33152091276940887	0.25238663423062224	0.23785491208515333	0.2699902561141556	0.24189773468388012	0.26883713039830126	0.24861516234983208	0.2548512702411935	0.25758710308359284	0.2637020128283249	0.26403947689265017	0.2645019137897195	0.2640164529447436	0.26445378477188136	0.2657835204231455	0.2697027435072312	0.21795183425970846	0.27015740454314213	0.4014852666974833	0.2755021895321692	0.39015925583426264	0.2627219563935366
GTEx.vagina	0.19999667494402223	0.17202808348188375	0.20735286751295162	0.18103158772417316	0.2664980258222141	0.2582585071732052	0.16867101839044357	0.30901977951129755	0.3672061118451514	0.28836843596275263	0.26856225384863347	0.26678689131927624	0.30485860902731765	0.27572918081605163	0.47822725787385406	0.4627111665004114	0.4081588226836309	0.45017743016684586	0.43858675608504766	0.4553255085341106	0.3129828877782148	0.29531770560149967	0.30524559336084006	0.3341345934165187	0.30684573362188394	0.32630106550736143	0.33303644965032886	0.31769934364376345	0.3080543034154085	0.31192351283697767	0.32444554396989855	0.32292678781111117	0.2961268862766519	0.2826929715514391	0.4730696964725025	0.45623247582834775	0.4608166697184121	0.4560711033845091	0.49795980252528865	0.48058244533986794	0.3710654814299453	0.4238838055345311	0.405414404367493	0.27747882987393546	0.32949173834513107	0.46905581406025243	0.38573605755202567	0.3722146222774009	0.47578882916917575	0.444297600157579	0.3816159111354434	0.3767103512957763	0.414275601698286	0.465361888773892	0.47951230126118327	0.4055840449707259	0.3972500129603901	0.45396267307570476	0.3186226094696287	0.46335712521172234	0.4678338115332145	1	0.23752035092305326	0.28326523979822504	0.21906132004444276	0.23871146475528277	0.2005870831974392	0.20740070232773572	0.2126712495162587	0.23269740525183177	0.21399856063699052	0.20156054691971392	0.3160524016944534	0.2445042075211414	0.22946413900781262	0.2610372793601673	0.24144310107354683	0.26127118255351317	0.24327905106877712	0.24479500194567838	0.2523853508442202	0.2615490496854405	0.26557746271387495	0.263032615420107	0.2632815637984045	0.25642406913100335	0.26293188456747396	0.26527880573974433	0.21737069918143548	0.274462032614328	0.3854647285724029	0.2778904946495025	0.4257431119141368	0.2669550168104102
HipSci.iPSC	0.27013942282424863	0.22070600567536638	0.30190724937375446	0.25613036542365586	0.24951908408743417	0.23814185652562903	0.1472259504746197	0.2673813831970177	0.2917480172067794	0.26355942032686785	0.3097444651516844	0.3000196035526216	0.2815156107170583	0.3230251316337667	0.2769982029142526	0.27094737105410255	0.2665745757313571	0.2686876492928844	0.24694356387130362	0.2751678279666232	0.21885409677605006	0.22039132010079066	0.2263132081272249	0.24687685001611634	0.2118999286647466	0.22537895057919774	0.23665382020509484	0.24302325792349913	0.2212072820895884	0.22697654522014246	0.23749869535677567	0.23917693828621892	0.21092931816057878	0.20581295652151557	0.26684541955925956	0.2602526415003873	0.2788205438115862	0.257313977398919	0.29234856879611526	0.2865085509232649	0.31514745143491263	0.26896731151951214	0.2729892790171121	0.2564454477266571	0.2302537268704184	0.2829118745777989	0.23332519976832658	0.2651614870002724	0.2754786857612458	0.22338524323836872	0.26747112478298507	0.24710693770364242	0.2458153688479215	0.2773638487989957	0.27950194775581255	0.24652012450830188	0.24346456226320243	0.2747639565890103	0.23927106793700445	0.272175119563558	0.22194294349314633	0.23752035092305326	1	0.2784086169363637	0.21079248510806498	0.2315425611901041	0.18361351568114748	0.15921457626144134	0.1751043875736654	0.19682880248394438	0.17509419438901233	0.16523124560159708	0.30337510809850027	0.19106939957500385	0.21734297201043098	0.21095737981496593	0.22891279425635697	0.21514331404891804	0.18853818228865343	0.19550941238289232	0.2026888325002978	0.20921542388638956	0.21491908732824722	0.22176001163477682	0.21508279056991267	0.21310684714546532	0.2182930057175324	0.21270365129440472	0.31744075249182396	0.23108960270635381	0.29260964499463504	0.3193579055800447	0.3088139361595299	0.2514428188278292
Lepik_2017.blood	0.3518275934098181	0.2904262774182344	0.35705332513253074	0.3029209460731815	0.4758002799512481	0.5543333395186377	0.44321392642948276	0.270110882725173	0.4218075857305949	0.33622056732455036	0.29976734983198566	0.3765641826704729	0.47757810685898877	0.38862257734788436	0.3815967137072625	0.3745065629984335	0.3216016656226916	0.3595419755262843	0.3329437231804609	0.34805524974341223	0.5990945266576023	0.2326890456029082	0.24471323633442585	0.26808055600576197	0.241571441450342	0.25003543477323653	0.25506739785091403	0.25863099800252143	0.24002188748098743	0.25273463892777454	0.251740662383083	0.25599643155984747	0.2545644588065631	0.23523335884612961	0.33836263481116075	0.3329735452056099	0.35635895517615085	0.3227172510168343	0.36136672769890715	0.35087347664774016	0.33617772595817136	0.3306542876743186	0.3248739700749379	0.33999918359519316	0.3021623299072457	0.4210924872742921	0.2866695017633115	0.31783694483729796	0.35470370827753206	0.2741720047502249	0.31419822691937765	0.28475139285496764	0.297003129460685	0.33292768995710637	0.3426179733160789	0.3486523814143059	0.4467176937423264	0.34696713384899314	0.2496736521395826	0.3512611435398393	0.27716056469683076	0.28326523979822504	0.2784086169363637	1	0.35289208809558226	0.39090334137322574	0.32259307536523063	0.35435796915046763	0.3646476844669888	0.40831356397529933	0.3555915038486809	0.3425419181351047	0.3186605536591095	0.34775636308892344	0.34855748170040596	0.3955861268923796	0.36462185911992634	0.3870218665568696	0.4341876136607337	0.4540311265841122	0.38784597531217807	0.4056749847191933	0.40981523514280277	0.4106722386264633	0.4069786365655967	0.40278113447365543	0.4106434375223865	0.39060797979679424	0.21951814783529056	0.6329273209352635	0.36295127359093304	0.4064012104534298	0.362180205547451	0.2508300864026882
Nedelec_2016.macrophage_Listeria	0.36828097091935796	0.36291701158504214	0.3583100747113842	0.38631154134990736	0.2420627871851827	0.3874826211340137	0.23182575016796056	0.24113639922634245	0.30655761887450256	0.23869552036385783	0.28741133736960284	0.29219752074023936	0.3357673682681061	0.3251900140389826	0.3179964187931898	0.3051547129955659	0.27704542592035203	0.2946055897270669	0.27557814942025555	0.291114538259371	0.3595968226224921	0.19501097133609613	0.19044836570406193	0.2154917638190892	0.178105061646453	0.18609850832913047	0.20676502652550954	0.20450536894119486	0.1933700912628742	0.20075448482281097	0.2036768185659216	0.20395271348073407	0.2006669660852329	0.18648749676460813	0.2776142208814625	0.2620049375211147	0.2840702289221328	0.2631301176575259	0.2898030538263728	0.2889340850109905	0.30658102659423353	0.2750861086665926	0.2769359927974593	0.2644480548014831	0.2428543445767238	0.3297581394593709	0.21917233625487756	0.26734781879092734	0.2910943019879064	0.21560555660297875	0.2588179296162333	0.22666045302619953	0.23475717914594157	0.2691331895977329	0.2757763616754338	0.25810538403876726	0.3017063144345194	0.2754026725282277	0.2069254309429041	0.27259883236206756	0.22339030926927433	0.21906132004444276	0.21079248510806498	0.35289208809558226	1	0.6958774449436935	0.723266618795422	0.463227854561646	0.5264472558379902	0.5323396841782011	0.5210475522546594	0.5011943448217323	0.23468808712936576	0.22307781719741548	0.25665575728754564	0.22865279958987822	0.2672556863500576	0.2246817388246791	0.3355926529054265	0.37067376712126066	0.24054309934064877	0.23532918436674188	0.24300504329379594	0.24435981373544355	0.2365827375420374	0.232344079395662	0.24790653211097913	0.22940703306746527	0.1681394196869054	0.31425871333355593	0.2969554025716772	0.29630659211171834	0.27563117907527973	0.23394820826557713
Nedelec_2016.macrophage_naive	0.39133862415092036	0.3321087205631363	0.40571535301965883	0.3573308997236693	0.26304742007055754	0.42976800802960147	0.2498744923672442	0.26792673584134447	0.3416073212903726	0.267262197020724	0.2997573055952628	0.305526028539932	0.35680194996066195	0.34284774529060996	0.34575428536667613	0.324203050260126	0.3027997503831989	0.3209841097719036	0.3014156487074263	0.31756601630125136	0.3884782787157993	0.21947405676505885	0.21033640784629198	0.24115543586634	0.19992063255185008	0.21128188636205142	0.22792324920162516	0.22787233709427823	0.214822798685294	0.22344012878017763	0.2297639952427863	0.23181601054660067	0.2225222099422009	0.2099462408161039	0.30152690281512085	0.2920292276124485	0.31451750856065375	0.2866894047610695	0.3102773267214232	0.3123954957813776	0.32746455354878634	0.3024372808484159	0.3012821130065546	0.2820851182746172	0.26292779072084604	0.3567517444867352	0.24315102778484468	0.2891216772476052	0.31788476281136324	0.24040155053014856	0.28768605133093444	0.24671341588579512	0.2545252490170154	0.29208335943952424	0.29800601951555344	0.27945463309866575	0.33453812297355945	0.3046388597011252	0.22466870494671695	0.2971680427561011	0.24920789583718472	0.23871146475528277	0.2315425611901041	0.39090334137322574	0.6958774449436935	1	0.6098153279001565	0.4450793850365247	0.479839442275032	0.5304645320947283	0.4749158621075273	0.4461411400830435	0.2596145595372986	0.24274799714847947	0.2574453783107509	0.24866416448338885	0.2715434171086786	0.2501902109788222	0.3664434897917643	0.40973562351529585	0.26841416548209013	0.25613091684796124	0.26040278141868195	0.265788821770919	0.2536626013487856	0.25660148890557855	0.2731044960529888	0.25513238452019477	0.1881520076108175	0.3455272204403396	0.33007895158926304	0.31083017226843507	0.29933848740094093	0.23493019443216068
