study_id	dataset_id	study_label	sample_group	tissue_id	tissue_label	condition_label	sample_size	quant_method	pmid	study_type
QTS000036	QTD000590	Randolph_2021	CD8_T_flu	CL_0000625	CD8+ T cell	Influenza_6h	88	ge	34822289	single-cell
QTS000036	QTD000591	Randolph_2021	NK_NI	CL_0000623	NK cell	naive	85	ge	34822289	single-cell
QTS000036	QTD000592	Randolph_2021	NK_flu	CL_0000623	NK cell	Influenza_6h	83	ge	34822289	single-cell
QTS000036	QTD000593	Randolph_2021	highly_infected_flu	CL_0002057	monocyte	Influenza_6h	52	ge	34822289	single-cell
QTS000036	QTD000594	Randolph_2021	infected_monocytes_flu	CL_0002057	monocyte	Influenza_6h	78	ge	34822289	single-cell
QTS000036	QTD000595	Randolph_2021	monocytes_NI	CL_0002057	monocyte	naive	87	ge	34822289	single-cell
QTS000036	QTD000596	Randolph_2021	monocytes_flu	CL_0002057	monocyte	Influenza_6h	84	ge	34822289	single-cell
QTS000037	QTD000597	Perez_2022	B	CL_0000236	B cell	naive	163	ge	35389781	single-cell
QTS000037	QTD000598	Perez_2022	NK	CL_0000623	NK cell	naive	162	ge	35389781	single-cell
QTS000037	QTD000599	Perez_2022	Prolif	CL_0000623	NK cell	naive	105	ge	35389781	single-cell
QTS000037	QTD000600	Perez_2022	T4	CL_0000624	CD4+ T cell	naive	165	ge	35389781	single-cell
QTS000037	QTD000601	Perez_2022	T8	CL_0000625	CD8+ T cell	naive	165	ge	35389781	single-cell
QTS000037	QTD000602	Perez_2022	cDC	CL_0000451	dendritic cell	naive	157	ge	35389781	single-cell
QTS000037	QTD000603	Perez_2022	cM	CL_0002057	monocyte	naive	165	ge	35389781	single-cell
QTS000037	QTD000604	Perez_2022	ncM	CL_0002396	CD16+ monocyte	naive	162	ge	35389781	single-cell
QTS000038	QTD000606	OneK1K	B_intermediate	CL_0000236	B cell	naive	618	ge	35389779	single-cell
QTS000038	QTD000607	OneK1K	B_memory	CL_0000787	memory B cell	naive	726	ge	35389779	single-cell
QTS000038	QTD000608	OneK1K	B_naive	CL_0000236	B cell	naive	876	ge	35389779	single-cell
QTS000038	QTD000609	OneK1K	CD14_Mono	CL_0002057	monocyte	naive	560	ge	35389779	single-cell
QTS000038	QTD000610	OneK1K	CD16_Mono	CL_0002396	CD16+ monocyte	naive	373	ge	35389779	single-cell
QTS000038	QTD000611	OneK1K	CD4_CTL	CL_0000934	CD4+ CTL cell	naive	371	ge	35389779	single-cell
QTS000038	QTD000612	OneK1K	CD4_Naive	CL_0000624	CD4+ T cell	naive	949	ge	35389779	single-cell
QTS000038	QTD000613	OneK1K	CD4_TCM	CL_0000904	CD4+ TCM cell	naive	954	ge	35389779	single-cell
QTS000038	QTD000614	OneK1K	CD4_TEM	CL_0000905	CD4+ TEM cell	naive	782	ge	35389779	single-cell
QTS000038	QTD000615	OneK1K	CD8_Naive	CL_0000625	CD8+ T cell	naive	729	ge	35389779	single-cell
QTS000038	QTD000616	OneK1K	CD8_TCM	CL_0000907	CD8+ TCM cell	naive	457	ge	35389779	single-cell
QTS000038	QTD000617	OneK1K	CD8_TEM	CL_0000913	CD8+ TEM cell	naive	946	ge	35389779	single-cell
QTS000038	QTD000619	OneK1K	MAIT	CL_0000940	MAIT cell	naive	186	ge	35389779	single-cell
QTS000038	QTD000620	OneK1K	NK	CL_0000623	NK cell	naive	951	ge	35389779	single-cell
QTS000038	QTD000621	OneK1K	NK_CD56bright	CL_0000938	CD56+ NK cell	naive	88	ge	35389779	single-cell
QTS000038	QTD000625	OneK1K	Treg	CL_0002677	Treg memory	naive	745	ge	35389779	single-cell
QTS000038	QTD000628	OneK1K	gdT	CL_0000798	gdT cell	naive	453	ge	35389779	single-cell
QTS000039	QTD000630	Jerber_2021	NB_Naive_D11	BTO_0000930	neuroblast	naive_D11	61	ge	33664506	single-cell
QTS000039	QTD000631	Jerber_2021	U_Neur1_ROT_D52	CL_0000540	neuron	rotenone_D52	59	ge	33664506	single-cell
QTS000039	QTD000632	Jerber_2021	P_FPP_ROT_D52	UBERON_0003079	floor plate progenitor	rotenone_D52	66	ge	33664506	single-cell
QTS000039	QTD000633	Jerber_2021	DA_ROT_D52	CL_0000700	dopaminergic neuron	rotenone_D52	147	ge	33664506	single-cell
QTS000039	QTD000634	Jerber_2021	Epen1_ROT_D52	CL_0000065	ependymal cell	rotenone_D52	151	ge	33664506	single-cell
QTS000039	QTD000635	Jerber_2021	P_FPP_Naive_D30	UBERON_0003079	floor plate progenitor	naive_D30	125	ge	33664506	single-cell
QTS000039	QTD000636	Jerber_2021	U_Neur1_Naive_D30	CL_0000540	neuron	naive_D30	92	ge	33664506	single-cell
QTS000039	QTD000637	Jerber_2021	FPP_Naive_D11	UBERON_0003079	floor plate progenitor	naive_D11	151	ge	33664506	single-cell
QTS000039	QTD000638	Jerber_2021	FPP_Naive_D30	UBERON_0003079	floor plate progenitor	naive_D30	139	ge	33664506	single-cell
QTS000039	QTD000640	Jerber_2021	Astro_Naive_D52	CL_0000127	astrocyte	naive_D52	99	ge	33664506	single-cell
QTS000039	QTD000642	Jerber_2021	FPP_Naive_D52	UBERON_0003079	floor plate progenitor	naive_D52	150	ge	33664506	single-cell
QTS000039	QTD000643	Jerber_2021	Sert_Naive_D52	CL_0000850	serotonergic neuron	naive_D52	146	ge	33664506	single-cell
QTS000039	QTD000644	Jerber_2021	P_FPP_Naive_D11	UBERON_0003079	floor plate progenitor	naive_D11	150	ge	33664506	single-cell
QTS000039	QTD000645	Jerber_2021	Astro_ROT_D52	CL_0000127	astrocyte	rotenone_D52	92	ge	33664506	single-cell
QTS000039	QTD000646	Jerber_2021	FPP_ROT_D52	UBERON_0003079	floor plate progenitor	rotenone_D52	141	ge	33664506	single-cell
QTS000039	QTD000647	Jerber_2021	U_Neur3_ROT_D52	CL_0000540	neuron	rotenone_D52	56	ge	33664506	single-cell
QTS000039	QTD000648	Jerber_2021	Sert_ROT_D52	CL_0000850	serotonergic neuron	rotenone_D52	144	ge	33664506	single-cell
QTS000039	QTD000649	Jerber_2021	Epen1_Naive_D30	CL_0000065	ependymal cell	naive_D30	125	ge	33664506	single-cell
QTS000039	QTD000650	Jerber_2021	P_FPP_Naive_D52	UBERON_0003079	floor plate progenitor	naive_D52	108	ge	33664506	single-cell
QTS000039	QTD000651	Jerber_2021	Sert_Naive_D30	CL_0000850	serotonergic neuron	naive_D30	135	ge	33664506	single-cell
QTS000039	QTD000652	Jerber_2021	U_Neur1_Naive_D52	CL_0000540	neuron	naive_D52	94	ge	33664506	single-cell
QTS000039	QTD000656	Jerber_2021	U_Neur3_Naive_D52	CL_0000540	neuron	naive_D52	68	ge	33664506	single-cell
QTS000039	QTD000657	Jerber_2021	DA_Naive_D30	CL_0000700	dopaminergic neuron	naive_D30	153	ge	33664506	single-cell
QTS000039	QTD000658	Jerber_2021	Epen1_Naive_D52	CL_0000065	ependymal cell	naive_D52	156	ge	33664506	single-cell
QTS000039	QTD000659	Jerber_2021	DA_Naive_D52	CL_0000700	dopaminergic neuron	naive_D52	167	ge	33664506	single-cell
QTS000040	QTD000660	Nathan_2022	CD4+_CCR4+ICOS+_central	CL_0000624	CD4+ T cell	naive	199	ge	35545678	single-cell
QTS000040	QTD000661	Nathan_2022	CD4+_central	CL_0000624	CD4+ T cell	naive	196	ge	35545678	single-cell
QTS000040	QTD000662	Nathan_2022	CD4+_CCR5+_cytotoxic	CL_0000624	CD4+ T cell	naive	74	ge	35545678	single-cell
QTS000040	QTD000663	Nathan_2022	CD4+_CD161+_cytotoxic	CL_0000624	CD4+ T cell	naive	119	ge	35545678	single-cell
QTS000040	QTD000664	Nathan_2022	CD8+_GZMK+	CL_0000624	CD4+ T cell	naive	180	ge	35545678	single-cell
QTS000040	QTD000665	Nathan_2022	CD8+_GZMB+	CL_0000624	CD4+ T cell	naive	154	ge	35545678	single-cell
QTS000040	QTD000666	Nathan_2022	CD4+_activated	CL_0000624	CD4+ T cell	naive	147	ge	35545678	single-cell
QTS000040	QTD000667	Nathan_2022	Vd2	CL_0000624	CD4+ T cell	naive	134	ge	35545678	single-cell
QTS000040	QTD000668	Nathan_2022	CD4+_CD161+_Th2	CL_0000624	CD4+ T cell	naive	188	ge	35545678	single-cell
QTS000040	QTD000669	Nathan_2022	CD4-8+_PD-1+TIGIT+	CL_0000624	CD4+ T cell	naive	151	ge	35545678	single-cell
QTS000040	QTD000671	Nathan_2022	CD8+_central	CL_0000624	CD4+ T cell	naive	126	ge	35545678	single-cell
QTS000040	QTD000672	Nathan_2022	CD4+_CD161+_Th1	CL_0000624	CD4+ T cell	naive	189	ge	35545678	single-cell
QTS000040	QTD000673	Nathan_2022	CD4+_Th17-1	CL_0000624	CD4+ T cell	naive	201	ge	35545678	single-cell
QTS000040	QTD000674	Nathan_2022	CD4+_HLA-DR+	CL_0000624	CD4+ T cell	naive	153	ge	35545678	single-cell
QTS000040	QTD000675	Nathan_2022	CD4+_CCR4+_central	CL_0000624	CD4+ T cell	naive	197	ge	35545678	single-cell
QTS000040	QTD000676	Nathan_2022	CD8+_CXCR3+	CL_0000624	CD4+ T cell	naive	99	ge	35545678	single-cell
QTS000040	QTD000677	Nathan_2022	CD4+_Th2	CL_0000624	CD4+ T cell	naive	200	ge	35545678	single-cell
QTS000040	QTD000678	Nathan_2022	CD4+_CCR4+	CL_0000624	CD4+ T cell	naive	196	ge	35545678	single-cell
QTS000040	QTD000679	Nathan_2022	CD4+_CD38+ICOS+_central	CL_0000624	CD4+ T cell	naive	133	ge	35545678	single-cell
QTS000040	QTD000680	Nathan_2022	CD4+_cytotoxic	CL_0000624	CD4+ T cell	naive	174	ge	35545678	single-cell
QTS000040	QTD000681	Nathan_2022	CD4+_CD27+CD161+	CL_0000624	CD4+ T cell	naive	197	ge	35545678	single-cell
QTS000040	QTD000682	Nathan_2022	CD4+_RORC+_Treg	CL_0000624	CD4+ T cell	naive	62	ge	35545678	single-cell
QTS000040	QTD000683	Nathan_2022	CD4+_Th1	CL_0000624	CD4+ T cell	naive	203	ge	35545678	single-cell
QTS000040	QTD000684	Nathan_2022	CD8+_activated	CL_0000624	CD4+ T cell	naive	42	ge	35545678	single-cell
QTS000040	QTD000685	Nathan_2022	CD4+_CD27+	CL_0000624	CD4+ T cell	naive	197	ge	35545678	single-cell
QTS000040	QTD000686	Nathan_2022	CD4+_lncRNA	CL_0000624	CD4+ T cell	naive	202	ge	35545678	single-cell
QTS000040	QTD000687	Nathan_2022	CD4+_Treg	CL_0000624	CD4+ T cell	naive	195	ge	35545678	single-cell
QTS000040	QTD000688	Nathan_2022	CD4+_Th17	CL_0000624	CD4+ T cell	naive	193	ge	35545678	single-cell
QTS000041	QTD000689	Cytoimmgen	combined_CD4_Naive_UNS_16H	CL_0000624	CD4+ T cell	naive	105	ge	35618845	single-cell
QTS000041	QTD000690	Cytoimmgen	combined_CD4_Naive_STIM_40H	CL_0000624	CD4+ T cell	anti-CD3-CD28_40h	94	ge	35618845	single-cell
QTS000041	QTD000691	Cytoimmgen	combined_CD4_Memory_STIM_40H	CL_0000897	CD4+ memory T cell	anti-CD3-CD28_40h	93	ge	35618845	single-cell
QTS000041	QTD000692	Cytoimmgen	combined_CD4_Memory_STIM_5D	CL_0000897	CD4+ memory T cell	anti-CD3-CD28_5D	93	ge	35618845	single-cell
QTS000041	QTD000693	Cytoimmgen	combined_CD4_Naive_STIM_16H	CL_0000624	CD4+ T cell	anti-CD3-CD28_16h	99	ge	35618845	single-cell
QTS000041	QTD000694	Cytoimmgen	combined_CD4_Memory_UNS_16H	CL_0000897	CD4+ memory T cell	naive	106	ge	35618845	single-cell
QTS000041	QTD000695	Cytoimmgen	combined_CD4_Memory_STIM_16H	CL_0000897	CD4+ memory T cell	anti-CD3-CD28_16h	95	ge	35618845	single-cell
QTS000041	QTD000696	Cytoimmgen	combined_CD4_Naive_STIM_5D	CL_0000624	CD4+ T cell	anti-CD3-CD28_5D	88	ge	35618845	single-cell
QTS000041	QTD000697	Cytoimmgen	TN1_UNS_16H	CL_0000624	CD4+ T cell	naive	106	ge	35618845	single-cell
QTS000041	QTD000698	Cytoimmgen	TEM_STIM_16H	CL_0000624	CD4+ T cell	anti-CD3-CD28_16h	89	ge	35618845	single-cell
QTS000041	QTD000701	Cytoimmgen	TEM_STIM_5D	CL_0000624	CD4+ T cell	anti-CD3-CD28_5D	92	ge	35618845	single-cell
QTS000041	QTD000702	Cytoimmgen	TN2_Lowly_Active_STIM_16H	CL_0000624	CD4+ T cell	anti-CD3-CD28_16h	66	ge	35618845	single-cell
QTS000041	QTD000703	Cytoimmgen	nTreg_STIM_40H	CL_0000624	CD4+ T cell	anti-CD3-CD28_40h	90	ge	35618845	single-cell
QTS000041	QTD000704	Cytoimmgen	TEM_STIM_40H	CL_0000624	CD4+ T cell	anti-CD3-CD28_40h	90	ge	35618845	single-cell
QTS000041	QTD000706	Cytoimmgen	TN_STIM_5D	CL_0000624	CD4+ T cell	anti-CD3-CD28_5D	92	ge	35618845	single-cell
QTS000041	QTD000707	Cytoimmgen	TCM_UNS_16H	CL_0000624	CD4+ T cell	naive	106	ge	35618845	single-cell
QTS000041	QTD000708	Cytoimmgen	TCM_STIM_40H	CL_0000624	CD4+ T cell	anti-CD3-CD28_40h	91	ge	35618845	single-cell
QTS000041	QTD000709	Cytoimmgen	TEM_HLA+_STIM_40H	CL_0000624	CD4+ T cell	anti-CD3-CD28_40h	72	ge	35618845	single-cell
QTS000041	QTD000711	Cytoimmgen	TN_HSP_STIM_5D	CL_0000624	CD4+ T cell	anti-CD3-CD28_5D	80	ge	35618845	single-cell
QTS000041	QTD000712	Cytoimmgen	TN_A_STIM_16H	CL_0000624	CD4+ T cell	anti-CD3-CD28_16h	99	ge	35618845	single-cell
QTS000041	QTD000713	Cytoimmgen	T_NFKB_STIM_16H	CL_0000624	CD4+ T cell	anti-CD3-CD28_16h	96	ge	35618845	single-cell
QTS000041	QTD000714	Cytoimmgen	TN3_UNS_16H	CL_0000624	CD4+ T cell	naive	105	ge	35618845	single-cell
QTS000041	QTD000715	Cytoimmgen	TCM1_Lowly_Active_STIM_16H	CL_0000624	CD4+ T cell	anti-CD3-CD28_16h	71	ge	35618845	single-cell
QTS000041	QTD000716	Cytoimmgen	TCM_STIM_5D	CL_0000624	CD4+ T cell	anti-CD3-CD28_5D	94	ge	35618845	single-cell
QTS000041	QTD000717	Cytoimmgen	TN_NFKB_STIM_5D	CL_0000624	CD4+ T cell	anti-CD3-CD28_5D	93	ge	35618845	single-cell
QTS000041	QTD000718	Cytoimmgen	TN_B_STIM_16H	CL_0000624	CD4+ T cell	anti-CD3-CD28_16h	97	ge	35618845	single-cell
QTS000041	QTD000720	Cytoimmgen	TN2_UNS_16H	CL_0000624	CD4+ T cell	naive	106	ge	35618845	single-cell
QTS000041	QTD000721	Cytoimmgen	nTreg_STIM_16H	CL_0000624	CD4+ T cell	anti-CD3-CD28_16h	80	ge	35618845	single-cell
QTS000041	QTD000723	Cytoimmgen	TN2_STIM_16H	CL_0000624	CD4+ T cell	anti-CD3-CD28_16h	97	ge	35618845	single-cell
QTS000041	QTD000724	Cytoimmgen	TEM_Lowly_Active_STIM_40H	CL_0000624	CD4+ T cell	anti-CD3-CD28_40h	57	ge	35618845	single-cell
QTS000041	QTD000726	Cytoimmgen	TCM_STIM_16H	CL_0000624	CD4+ T cell	anti-CD3-CD28_16h	99	ge	35618845	single-cell
QTS000041	QTD000727	Cytoimmgen	TN_cycling_STIM_5D	CL_0000624	CD4+ T cell	anti-CD3-CD28_5D	93	ge	35618845	single-cell
QTS000041	QTD000728	Cytoimmgen	TN_IFN_STIM_5D	CL_0000624	CD4+ T cell	anti-CD3-CD28_5D	90	ge	35618845	single-cell
QTS000041	QTD000729	Cytoimmgen	TM_cycling_STIM_5D	CL_0000624	CD4+ T cell	anti-CD3-CD28_5D	70	ge	35618845	single-cell
QTS000041	QTD000730	Cytoimmgen	TEM_HLA+_STIM_5D	CL_0000624	CD4+ T cell	anti-CD3-CD28_5D	79	ge	35618845	single-cell
QTS000041	QTD000732	Cytoimmgen	TM_ER-stress_STIM_40H	CL_0000624	CD4+ T cell	anti-CD3-CD28_40h	61	ge	35618845	single-cell
QTS000041	QTD000733	Cytoimmgen	TN1_STIM_40H	CL_0000624	CD4+ T cell	anti-CD3-CD28_40h	95	ge	35618845	single-cell
QTS000041	QTD000734	Cytoimmgen	TEM_UNS_16H	CL_0000624	CD4+ T cell	naive	106	ge	35618845	single-cell
QTS000041	QTD000735	Cytoimmgen	TN2_STIM_40H	CL_0000624	CD4+ T cell	anti-CD3-CD28_40h	93	ge	35618845	single-cell
QTS000041	QTD000737	Cytoimmgen	TN_IFN_STIM_40H	CL_0000624	CD4+ T cell	anti-CD3-CD28_40h	93	ge	35618845	single-cell
QTS000041	QTD000738	Cytoimmgen	TN_cycling_STIM_40H	CL_0000624	CD4+ T cell	anti-CD3-CD28_40h	86	ge	35618845	single-cell
QTS000041	QTD000741	Cytoimmgen	TN_C_STIM_16H	CL_0000624	CD4+ T cell	anti-CD3-CD28_16h	99	ge	35618845	single-cell
QTS000041	QTD000742	Cytoimmgen	TEM_Lowly_Active_STIM_16H	CL_0000624	CD4+ T cell	anti-CD3-CD28_16h	83	ge	35618845	single-cell
QTS000041	QTD000743	Cytoimmgen	T_ER-stress_STIM_5D	CL_0000624	CD4+ T cell	anti-CD3-CD28_5D	93	ge	35618845	single-cell
QTS000041	QTD000744	Cytoimmgen	TCM2_Lowly_Active_STIM_40H	CL_0000624	CD4+ T cell	anti-CD3-CD28_40h	62	ge	35618845	single-cell
QTS000041	QTD000747	Cytoimmgen	nTreg_UNS_16H	CL_0000624	CD4+ T cell	naive	93	ge	35618845	single-cell
QTS000041	QTD000749	Cytoimmgen	TN-TCM_CXCR4+_STIM_40H	CL_0000624	CD4+ T cell	anti-CD3-CD28_40h	64	ge	35618845	single-cell
QTS000041	QTD000751	Cytoimmgen	TN1_Lowly_Active_STIM_16H	CL_0000624	CD4+ T cell	anti-CD3-CD28_16h	84	ge	35618845	single-cell
QTS000042	QTD000752	Kim-Hellmuth_2017	monocyte_naive	CL_0002057	monocyte	naive	96	microarray	28814792	bulk
QTS000042	QTD000753	Kim-Hellmuth_2017	monocyte_IVT_6h	CL_0002057	monocyte	IVT_6h	96	microarray	28814792	bulk
QTS000042	QTD000754	Kim-Hellmuth_2017	monocyte_IVT_90min	CL_0002057	monocyte	IVT_90min	96	microarray	28814792	bulk
QTS000042	QTD000755	Kim-Hellmuth_2017	monocyte_LPS_6h	CL_0002057	monocyte	LPS_6h	96	microarray	28814792	bulk
QTS000042	QTD000756	Kim-Hellmuth_2017	monocyte_LPS_90min	CL_0002057	monocyte	LPS_90min	96	microarray	28814792	bulk
QTS000042	QTD000757	Kim-Hellmuth_2017	monocyte_MDP_6h	CL_0002057	monocyte	MDP_6h	96	microarray	28814792	bulk
QTS000042	QTD000758	Kim-Hellmuth_2017	monocyte_MDP_90min	CL_0002057	monocyte	MDP_90min	96	microarray	28814792	bulk
QTS000044	QTD000764	MAGE	LCL	EFO_0005292	LCL	naive	675	ge	39020179	bulk
QTS000044	QTD000765	MAGE	LCL	EFO_0005292	LCL	naive	675	exon	39020179	bulk
QTS000044	QTD000766	MAGE	LCL	EFO_0005292	LCL	naive	675	tx	39020179	bulk
QTS000044	QTD000767	MAGE	LCL	EFO_0005292	LCL	naive	675	txrev	39020179	bulk
QTS000044	QTD000768	MAGE	LCL	EFO_0005292	LCL	naive	675	leafcutter	39020179	bulk
QTS000044	QTD001054	MAGE	LCL	EFO_0005292	LCL	naive	675	majiq	39020179	bulk
QTS000045	QTD000769	IBDverse	CD4 CM/naive	CL_0000904	central memory CD4-positive, alpha-beta T cell	naive	230	ge	42236949	single-cell
QTS000045	QTD000770	IBDverse	CD4 CM	CL_0000904	central memory CD4-positive, alpha-beta T cell	naive	133	ge	42236949	single-cell
QTS000045	QTD000771	IBDverse	CD8 EM THEMIS	CL_0000913	effector memory CD8-positive, alpha-beta T cell	naive	86	ge	42236949	single-cell
QTS000045	QTD000772	IBDverse	CD8 EM TIGIT	CL_0001062	effector memory CD8-positive, alpha-beta T cell, terminally differentiated	naive	79	ge	42236949	single-cell
QTS000045	QTD000773	IBDverse	Classical monocyte	CL_0000860	classical monocyte	naive	95	ge	42236949	single-cell
QTS000045	QTD000774	IBDverse	Intermediate monocyte	CL_0002393	intermediate monocyte	naive	93	ge	42236949	single-cell
QTS000045	QTD000775	IBDverse	NK1	CL_0000623	natural killer cell	naive	82	ge	42236949	single-cell
QTS000045	QTD000776	IBDverse	Non-classical monocyte	CL_0000875	non-classical monocyte	naive	92	ge	42236949	single-cell
QTS000045	QTD000777	IBDverse	Atypical B	CL_0000236	B cell	naive	121	ge	42236949	single-cell
QTS000045	QTD000778	IBDverse	pDC	CL_0000784	plasmacytoid dendritic cell	naive	90	ge	42236949	single-cell
QTS000045	QTD000779	IBDverse	GD T LEF1	CL_0000798	gamma-delta T cell	naive	91	ge	42236949	single-cell
QTS000045	QTD000780	IBDverse	CD4 Treg	CL_0000792	CD4-positive, CD25-positive, alpha-beta regulatory T cell	naive	149	ge	42236949	single-cell
QTS000045	QTD000781	IBDverse	CD4 memory	CL_0000897	CD4-positive, alpha-beta memory T cell	naive	318	ge	42236949	single-cell
QTS000045	QTD000782	IBDverse	CD8 GZMKint	CL_4052021	granzyme K-associated CD8 T cell	naive	260	ge	42236949	single-cell
QTS000045	QTD000783	IBDverse	CD8 naive	CL_0000900	naive thymus-derived CD8-positive, alpha-beta T cell	naive	144	ge	42236949	single-cell
QTS000045	QTD000784	IBDverse	Colon goblet ATOH1lo MUC2lo	CL_0009057	anorectum goblet cell	naive	210	ge	42236949	single-cell
QTS000045	QTD000785	IBDverse	Colon goblet MUC2hi BCAS1int	CL_0009057	anorectum goblet cell	naive	53	ge	42236949	single-cell
QTS000045	QTD000786	IBDverse	Colon goblet MUC2int SPDEFhi	CL_0009057	anorectum goblet cell	naive	255	ge	42236949	single-cell
QTS000045	QTD000787	IBDverse	Colonocyte progenitor OLFM4lo	CL_4047018	early colonocyte	naive	253	ge	42236949	single-cell
QTS000045	QTD000788	IBDverse	Epithelial progenitor OLFM4hi	CL_4047018	early colonocyte	naive	88	ge	42236949	single-cell
QTS000045	QTD000789	IBDverse	Colonocyte progenitor OLFM4lo MKI67lo	CL_4047018	early colonocyte	naive	230	ge	42236949	single-cell
QTS000045	QTD000790	IBDverse	Colon ileum enterochromaffin TPH1 CES1	CL_0000504	enterochromaffin-like cell	naive	229	ge	42236949	single-cell
QTS000045	QTD000791	IBDverse	Enteroendocrine NTS PYY GCG ISL1	CL_1001516	intestinal enteroendocrine cell	naive	231	ge	42236949	single-cell
QTS000045	QTD000792	IBDverse	Colonocyte BEST4	CL_4047052	BEST4+ colonocyte	naive	224	ge	42236949	single-cell
QTS000045	QTD000793	IBDverse	Colonocyte CEACAM7hi KRT20hi IFI27hi	CL_1000347	colonocyte	naive	197	ge	42236949	single-cell
QTS000045	QTD000794	IBDverse	Colonocyte CEACAM7lo KRT20lo IFI27lo	CL_1000347	colonocyte	naive	255	ge	42236949	single-cell
QTS000045	QTD000795	IBDverse	Colonocyte progenitor OLFM4hi MKI67hi	CL_4047018	early colonocyte	naive	233	ge	42236949	single-cell
QTS000045	QTD000796	IBDverse	Colonocyte RBFOX1	CL_1000347	colonocyte	naive	257	ge	42236949	single-cell
QTS000045	QTD000797	IBDverse	Colonocyte stem LGR5lo	CL_0009043	intestinal crypt stem cell of colon	naive	239	ge	42236949	single-cell
QTS000045	QTD000798	IBDverse	Enterocyte BEST4	CL_4030026	BEST4+ enterocyte	naive	166	ge	42236949	single-cell
QTS000045	QTD000799	IBDverse	Enterocyte progenitor OLFM4int MKI67	CL_1000342	enterocyte of epithelium proper of ileum	naive	220	ge	42236949	single-cell
QTS000045	QTD000800	IBDverse	Enterocyte progenitor/precursor crypt OLFM4lo	CL_1000342	enterocyte of epithelium proper of ileum	naive	324	ge	42236949	single-cell
QTS000045	QTD000801	IBDverse	Enterocyte progenitor/precursor crypt OLFM4hi	CL_1000342	enterocyte of epithelium proper of ileum	naive	182	ge	42236949	single-cell
QTS000045	QTD000802	IBDverse	Enterocyte stem MKI67	CL_0009017	intestinal crypt stem cell of small intestine	naive	280	ge	42236949	single-cell
QTS000045	QTD000803	IBDverse	Enterocyte stem OLFM4lo LGR5hi	CL_0009017	intestinal crypt stem cell of small intestine	naive	273	ge	42236949	single-cell
QTS000045	QTD000804	IBDverse	Enterocyte top villus	CL_1000342	enterocyte of epithelium proper of ileum	naive	328	ge	42236949	single-cell
QTS000045	QTD000805	IBDverse	Enterocyte progenitor crypt OLFM4hi	CL_0009017	intestinal crypt stem cell of small intestine	naive	303	ge	42236949	single-cell
QTS000045	QTD000806	IBDverse	Fibroblast CPM	CL_0000057	fibroblast	naive	131	ge	42236949	single-cell
QTS000045	QTD000807	IBDverse	ILC NCR2	CL_0001065	innate lymphoid cell	naive	197	ge	42236949	single-cell
QTS000045	QTD000808	IBDverse	Ileum goblet MUC2int	CL_1000326	ileal goblet cell	naive	189	ge	42236949	single-cell
QTS000045	QTD000809	IBDverse	Ileum goblet MUC2hi BCAS1hi	CL_1000326	ileal goblet cell	naive	286	ge	42236949	single-cell
QTS000045	QTD000810	IBDverse	Ileum goblet MUC2lo BCAS1int	CL_1000326	ileal goblet cell	naive	346	ge	42236949	single-cell
QTS000045	QTD000811	IBDverse	Ileum goblet MUC2hi SPINK4hi	CL_0009057	anorectum goblet cell	naive	291	ge	42236949	single-cell
QTS000045	QTD000812	IBDverse	Ileum paneth DEFA6	CL_1000343	paneth cell of epithelium of small intestine	naive	130	ge	42236949	single-cell
QTS000045	QTD000813	IBDverse	Ileum goblet MKI67	CL_1000326	ileal goblet cell	naive	185	ge	42236949	single-cell
QTS000045	QTD000814	IBDverse	LP fibroblast ADAMDEC1	CL_0000057	fibroblast	naive	90	ge	42236949	single-cell
QTS000045	QTD000815	IBDverse	Mast	CL_0000097	mast cell	naive	243	ge	42236949	single-cell
QTS000045	QTD000816	IBDverse	Myofibroblast ADGRL3	CL_0000186	myofibroblast cell	naive	50	ge	42236949	single-cell
QTS000045	QTD000817	IBDverse	NK2	CL_0000623	natural killer cell	naive	188	ge	42236949	single-cell
QTS000045	QTD000818	IBDverse	Platelet	CL_0000233	platelet	naive	83	ge	42236949	single-cell
QTS000045	QTD000819	IBDverse	GD T KLRG1	CL_0000798	gamma-delta T cell	naive	100	ge	42236949	single-cell
QTS000045	QTD000820	IBDverse	B germinal centre/plasmablast	CL_0000980	plasmablast	naive	135	ge	42236949	single-cell
QTS000045	QTD000821	IBDverse	B germinal centre/plasmablast proliferating	CL_0000980	plasmablast	naive	114	ge	42236949	single-cell
QTS000045	QTD000822	IBDverse	Macrophage CCL3/4 CXCL9/10	CL_0000864	tissue-resident macrophage	naive	45	ge	42236949	single-cell
QTS000045	QTD000823	IBDverse	CD4 PASK	CL_0000624	CD4-positive, alpha-beta T cell	naive	286	ge	42236949	single-cell
QTS000045	QTD000824	IBDverse	Tissue CD4 Treg	CL_0000792	CD4-positive, CD25-positive, alpha-beta regulatory T cell	naive	173	ge	42236949	single-cell
QTS000045	QTD000825	IBDverse	CD4 memory CXCR6	CL_0001204	CD4-positive, alpha-beta memory T cell, CD45RO-positive	naive	295	ge	42236949	single-cell
QTS000045	QTD000826	IBDverse	CD8 TRM TRGC2	CL_0001203	CD8-positive, alpha-beta memory T cell, CD45RO-positive	naive	339	ge	42236949	single-cell
QTS000045	QTD000827	IBDverse	Macrophage CD163lo	CL_0000864	tissue-resident macrophage	naive	298	ge	42236949	single-cell
